Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, 
257354, 1343784.0458389595, 161, 275514, 1377847.218454556, 161, 260931, 1327968.72215566, 161, 272434, 1366832.4741159799, 161, 273648, 1375423.5730259116, 161, 267166, 1379875.9489489377, 161, 267643, 1365292.4013957765, 161, 265858, 1375122.5933280496, 161, 265975, 1342483.4186465023, 161, 272772, 1349255.5411336466, 161, 
257354, 1343252.6500864672, 162, 275445, 1370680.895122221, 162, 261349, 1328001.2275163538, 162, 272434, 1362939.1854749613, 162, 273648, 1372968.3167080944, 162, 267166, 1379875.9489489377, 161, 267643, 1359900.5974551283, 162, 265858, 1374602.8045752149, 162, 265975, 1342414.2615443538, 162, 272772, 1348813.355911195, 162, 
257828, 1342756.6596361245, 163, 268574, 1327428.8653784546, 163, 261349, 1328001.2275163538, 162, 272434, 1360599.2348319234, 163, 273648, 1372030.8339003446, 163, 264192, 1366758.8074563562, 163, 267643, 1358313.0241561027, 163, 265858, 1371945.3275491956, 163, 264693, 1335020.0441822545, 163, 272772, 1348813.355911195, 162, 
257828, 1342425.905987798, 164, 268574, 1326355.7146118844, 164, 260167, 1319967.7156535957, 164, 272434, 1356233.9013100818, 164, 273648, 1370393.2669471507, 164, 264192, 1366758.8074563562, 164, 267643, 1357998.112062115, 164, 265858, 1369837.1590373826, 164, 264693, 1330302.514484598, 164, 272772, 1348813.355911195, 162, 
257828, 1336203.2562944526, 165, 268574, 1322478.5221834527, 165, 260167, 1319084.6732466493, 165, 272434, 1351541.638599923, 165, 273648, 1366455.869156699, 165, 264192, 1361312.7175697654, 165, 267643, 1356497.32648784, 165, 265858, 1366447.7473016835, 165, 264693, 1329602.7505101394, 165, 272772, 1348813.355911195, 162, 
257828, 1324567.3422141983, 166, 268574, 1317496.1170194212, 166, 257442, 1304662.4145651634, 166, 272434, 1350862.1075844755, 166, 273648, 1360442.3276578796, 166, 264192, 1358270.39252032, 166, 266885, 1354280.1112983916, 166, 265858, 1365958.5197730174, 166, 264693, 1329602.7505101394, 165, 272772, 1346507.8289626318, 166, 
257828, 1324171.8810871057, 167, 270018, 1315027.3195055309, 167, 257442, 1298324.2589761638, 167, 272434, 1350840.511077869, 167, 273648, 1354432.5443126457, 167, 264192, 1354794.9249071558, 167, 266885, 1353002.4117972723, 167, 265858, 1362900.181539087, 167, 264693, 1325812.4176747936, 167, 272772, 1345710.0186168228, 167, 
257828, 1323000.318335198, 168, 270018, 1312633.22727274, 168, 257442, 1294031.2386685526, 168, 272434, 1350791.173854226, 168, 273648, 1354432.5443126457, 167, 264192, 1353936.5336445183, 168, 266885, 1350171.1741706114, 168, 264869, 1359354.179852952, 168, 264693, 1324584.0154472908, 168, 272888, 1345117.158535554, 168, 
257828, 1322927.8980665526, 169, 270018, 1310175.6223915876, 169, 257442, 1286399.793500855, 169, 272434, 1350118.531170008, 169, 273648, 1350006.1812409305, 169, 264192, 1353936.5336445183, 168, 266885, 1347622.2582069868, 169, 264869, 1355735.4318626802, 169, 264693, 1324584.0154472908, 168, 272888, 1344257.2583095646, 169, 
258759, 1323020.8356512366, 170, 270018, 1300437.1002623755, 170, 258860, 1283333.1636782312, 170, 271724, 1343388.1138927145, 170, 273648, 1343409.3008372632, 170, 264192, 1352155.1359616828, 170, 266885, 1344209.7309618765, 170, 264869, 1352935.5619257025, 170, 264693, 1322899.0847509727, 170, 272888, 1343128.5949112894, 170, 
258759, 1320624.4148492042, 171, 270018, 1298464.5679342751, 171, 258860, 1279486.4939935762, 171, 271724, 1343388.1138927145, 170, 274317, 1342558.5056140232, 171, 265403, 1349632.657383299, 171, 266885, 1343739.6984090891, 171, 264869, 1351951.8031753763, 171, 264693, 1321804.594179407, 171, 272888, 1342606.3301283922, 171, 
258759, 1318407.5600204235, 172, 270226, 1293778.4868053263, 172, 258860, 1278212.1616623944, 172, 271724, 1341056.9912494735, 172, 274317, 1335176.7008227266, 172, 264905, 1347918.553949476, 172, 266885, 1343080.8882354593, 172, 264869, 1351078.4284883616, 172, 261718, 1307185.4708647018, 172, 273150, 1338948.2996344254, 172, 
258759, 1316498.4302767098, 173, 270226, 1290841.9990579563, 173, 268781, 1358635.2618845827, 173, 271724, 1341056.9912494735, 172, 274317, 1333070.0660529893, 173, 265137, 1347906.363941745, 173, 266885, 1342068.555729554, 173, 264869, 1349447.5275687897, 173, 261718, 1305977.981945435, 173, 270613, 1327731.4319023588, 173, 
257897, 1308950.8944924122, 174, 277556, 1378104.1908099048, 174, 268781, 1358635.2618845827, 173, 271724, 1340838.9479615863, 174, 274317, 1333070.0660529893, 173, 265137, 1347765.7725264854, 174, 266885, 1337828.0835292835, 174, 264869, 1344399.4444402838, 174, 265367, 1327837.4194254237, 174, 272045, 1333578.7091683673, 174, 
257897, 1307965.4971701785, 175, 277556, 1377947.2539696384, 175, 268781, 1355711.5930018954, 175, 271724, 1338220.2614083127, 175, 274317, 1332674.3797788804, 175, 265137, 1340911.154191619, 175, 267595, 1337085.8446567226, 175, 264869, 1336938.6979123214, 175, 264738, 1323984.6245257815, 175, 272045, 1330948.4771135233, 175, 
257897, 1307672.5002373368, 176, 277556, 1373810.7184070535, 176, 268781, 1353033.297225194, 176, 269495, 1320777.5247065504, 176, 274317, 1331622.5146633426, 176, 265137, 1338345.671202271, 176, 267595, 1335639.429667185, 176, 264577, 1334747.1452878672, 176, 264738, 1323957.4556041688, 176, 272045, 1328934.1276995605, 176, 
258387, 1302228.417944141, 177, 277556, 1373681.884254417, 177, 268781, 1352144.7413066213, 177, 269495, 1318177.4822849913, 177, 274317, 1323938.8517761652, 177, 265137, 1336916.4682456616, 177, 267595, 1334645.7891090256, 177, 264577, 1334016.73773579, 177, 264738, 1318734.8409105046, 177, 272045, 1327605.4626893166, 177, 
258387, 1299227.0656886976, 178, 277556, 1372126.1027094773, 178, 268781, 1344654.3187754932, 178, 269495, 1317392.6299913796, 178, 274317, 1314825.0149675289, 178, 265459, 1336673.6972086944, 178, 267595, 1329966.0333228, 178, 264577, 1334016.73773579, 177, 264951, 1317237.7909826923, 178, 272045, 1325118.5467468132, 178, 
258387, 1299227.0656886976, 178, 277556, 1365470.9002782158, 179, 269059, 1342163.8650601872, 179, 269495, 1317392.6299913796, 178, 274317, 1311813.5433257453, 179, 265459, 1336673.6972086944, 178, 267595, 1329097.274763843, 179, 264577, 1330074.703497591, 179, 264951, 1316174.1266987296, 179, 272045, 1323664.168692636, 179, 
258387, 1297983.3871738873, 180, 277556, 1365470.9002782158, 179, 269636, 1334657.235485294, 180, 269495, 1316654.710715096, 180, 274317, 1303563.962721581, 180, 265459, 1335834.3645181558, 180, 265165, 1320188.0336155847, 180, 264577, 1327523.2177185032, 180, 262759, 1304272.345555611, 180, 272045, 1323664.168692636, 179, 
258387, 1297983.3871738873, 180, 277556, 1365344.0127261954, 181, 269636, 1325743.8801622642, 181, 269495, 1316628.8277157308, 181, 274485, 1303741.9397521229, 181, 265459, 1335834.3645181558, 180, 265165, 1318587.1329084872, 181, 264577, 1323914.729017078, 181, 262759, 1304272.345555611, 180, 272045, 1322539.1589803875, 181, 
258387, 1297983.3871738873, 180, 277556, 1365038.0449428742, 182, 269636, 1325579.9604176108, 182, 269495, 1315510.1408032514, 182, 274485, 1301586.263187326, 182, 264029, 1328128.706090092, 182, 265165, 1317549.3559995717, 182, 264577, 1321501.0024665664, 182, 262759, 1292737.127230703, 182, 272045, 1315040.0623313966, 182, 
258387, 1297458.6056719092, 183, 277556, 1364956.378390712, 183, 269636, 1324723.1597911024, 183, 269495, 1314469.0027685766, 183, 274485, 1299680.3847110947, 183, 264518, 1328300.045036734, 183, 265165, 1317509.931972412, 183, 264577, 1321277.4455473844, 183, 262759, 1291883.0643154331, 183, 271630, 1311375.0887762208, 183, 
258387, 1296169.9969130633, 184, 277685, 1362690.820516693, 184, 269636, 1322111.4361112406, 184, 269495, 1311131.5920748261, 184, 274485, 1298463.8202862716, 184, 264518, 1328300.045036734, 183, 265165, 1317509.931972412, 183, 263343, 1312067.123794243, 184, 262759, 1291611.498038826, 184, 271630, 1307254.8295683216, 184, 
258387, 1296169.9969130633, 184, 277685, 1362651.4967039651, 185, 269636, 1322111.4361112406, 184, 267945, 1301386.5811783075, 185, 274485, 1290560.3284669076, 185, 264518, 1326869.698800063, 185, 265165, 1316286.919368999, 185, 263343, 1309214.6746806933, 185, 262759, 1282756.390275826, 185, 269800, 1291610.5709736012, 185, 
258466, 1290310.6687668283, 186, 277685, 1362234.5119459834, 186, 269964, 1322764.4153487857, 186, 267945, 1299496.717223815, 186, 275080, 1289937.816831347, 186, 264518, 1326869.698800063, 185, 265165, 1310208.57886631, 186, 263343, 1308395.961475083, 186, 262759, 1281788.0114986887, 186, 270204, 1288513.3369699896, 186, 
258466, 1289752.5191841468, 187, 277685, 1362138.6805869862, 187, 272349, 1330725.6183480278, 187, 268258, 1296308.1609346315, 187, 275080, 1289468.5116902122, 187, 264518, 1318934.1657742837, 187, 265165, 1310208.57886631, 186, 262871, 1306951.8319324271, 187, 262759, 1278184.4317087445, 187, 271008, 1290642.7936246432, 187, 
258466, 1287821.2152893604, 188, 277505, 1359840.8271628008, 188, 272349, 1328586.4128559676, 188, 268412, 1291645.286583108, 188, 275080, 1287259.6498122755, 188, 264518, 1316355.8224080796, 188, 265165, 1310208.57886631, 186, 262871, 1306951.8319324271, 188, 262759, 1269274.6699125816, 188, 271008, 1289954.8153246928, 188, 
257998, 1285087.9317626597, 189, 277505, 1359840.8271628008, 188, 272349, 1328368.325478899, 189, 268551, 1283053.0572522995, 189, 275080, 1285198.620631722, 189, 264518, 1315761.8748032765, 189, 265165, 1306624.1839827932, 189, 262871, 1306173.7069907717, 189, 262759, 1268492.4684977748, 189, 271008, 1288587.670009193, 189, 
258525, 1279760.4696032647, 190, 277689, 1358712.14635517, 190, 272349, 1327704.2769460739, 190, 268551, 1280170.7445708122, 190, 275080, 1282291.5264436135, 190, 264518, 1315579.689390202, 190, 265165, 1306624.1839827932, 189, 262871, 1306173.7069907717, 189, 262759, 1268492.4684977748, 189, 271008, 1285318.1832853889, 190, 
258525, 1278486.5247354095, 191, 277689, 1356371.7969884987, 191, 272349, 1327308.1680827236, 191, 268551, 1279929.2668228387, 191, 275080, 1281688.5274376865, 191, 264518, 1306178.1320016643, 191, 265165, 1305163.5286790903, 191, 262871, 1304113.0069170352, 191, 262759, 1266608.813334965, 191, 271008, 1276473.824606132, 191, 
258525, 1272299.9492152687, 192, 277774, 1354698.49292882, 192, 272349, 1324540.4374039029, 192, 267054, 1264511.290442718, 192, 275080, 1279848.539996108, 192, 264518, 1306149.8353677657, 192, 263636, 1296236.480841046, 192, 262871, 1298110.9308671625, 192, 262759, 1265600.231475977, 192, 271685, 1274059.2564993682, 192, 
257308, 1271714.2287638953, 193, 277774, 1354326.6703111515, 193, 272349, 1318355.261991122, 193, 267054, 1260243.9443160875, 193, 275080, 1279488.519984016, 193, 264518, 1304781.8203567378, 193, 263636, 1295659.1658186489, 193, 262871, 1297117.2466731642, 193, 262759, 1264409.0277945534, 193, 271685, 1274059.2564993682, 192, 
259249, 1268562.710794149, 194, 277774, 1353069.1731254042, 194, 272349, 1316738.8178595838, 194, 266304, 1256792.675375708, 194, 274257, 1268996.362607986, 194, 264518, 1304133.5453404395, 194, 265536, 1296561.071271938, 194, 262871, 1294264.2566873794, 194, 262759, 1263516.825490062, 194, 271685, 1269698.829217216, 194, 
259249, 1266031.926924286, 195, 277774, 1352584.3310769666, 195, 272349, 1311984.469309978, 195, 266304, 1252094.3399483622, 195, 274257, 1268443.1816483159, 195, 264518, 1301751.0175708188, 195, 265536, 1289442.9635343065, 195, 262871, 1287825.66801283, 195, 262759, 1260531.2755823678, 195, 271685, 1268787.5164754211, 195, 
259249, 1262393.0372709879, 196, 277774, 1349449.0350480543, 196, 272349, 1310964.2920961988, 196, 264856, 1249442.0240035783, 196, 274257, 1267521.1902598627, 196, 263777, 1297342.5781773196, 196, 265536, 1284385.7341619048, 196, 262871, 1284124.2143828673, 196, 262759, 1258846.1316871906, 196, 272918, 1268050.4421246843, 196, 
259249, 1262332.5549562953, 197, 277774, 1348235.1694912682, 197, 272995, 1310963.1987005498, 197, 270634, 1287471.7729609774, 197, 274257, 1266859.6717371976, 197, 264256, 1298049.9718966275, 197, 265984, 1281892.8111900317, 197, 262871, 1278370.024384943, 197, 266677, 1285851.6431356543, 197, 272918, 1266626.0896130442, 197, 
259249, 1261808.7203646952, 198, 275185, 1305179.478003043, 198, 259803, 1232816.1490129982, 198, 270634, 1285694.7755904899, 198, 274257, 1260410.1548940747, 198, 264256, 1298049.9718966275, 197, 265984, 1277235.6479925392, 198, 262871, 1278233.4966874735, 198, 266677, 1279078.768489115, 198, 272918, 1263723.1005373504, 198, 
257113, 1243412.1796991217, 199, 275185, 1301727.693859924, 199, 262400, 1240708.0827997415, 199, 270634, 1284387.138253567, 199, 274257, 1259564.086423968, 199, 264256, 1294756.469654688, 199, 265984, 1274963.9814847023, 199, 262871, 1272046.7997595307, 199, 267169, 1276389.673289133, 199, 272918, 1263723.1005373504, 198, 

