Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, 
257455, 1574333.664796389, 80, 276069, 1712895.3500983755, 80, 260903, 1571056.7949077897, 80, 262083, 1578169.1099599325, 80, 268097, 1568609.4648229026, 80, 259565, 1578725.395338952, 80, 273127, 1597854.5830527456, 80, 259806, 1568925.3338632113, 80, 258805, 1654090.8820359209, 80, 253231, 1566157.9548252372, 80, 
257455, 1570477.4577803442, 81, 276069, 1694130.4405180335, 81, 261208, 1565757.353923926, 81, 262083, 1576080.491704337, 81, 268097, 1566651.6046120918, 81, 259565, 1576136.0785356238, 81, 273127, 1594405.9527719612, 81, 259806, 1567089.0582824803, 81, 258805, 1640303.224452929, 81, 253231, 1565331.7479473671, 81, 
257455, 1567336.328422676, 82, 276069, 1690731.4980087203, 82, 261208, 1552820.0260058346, 82, 262083, 1570997.4564995377, 82, 268097, 1565259.4869888455, 82, 259565, 1568615.0108831683, 82, 273127, 1591396.6349471973, 82, 259806, 1564542.2792720646, 82, 258805, 1632657.2782404893, 82, 252342, 1558801.0045754404, 82, 
257455, 1563805.3421588652, 83, 276069, 1690789.1390809643, 83, 261606, 1555904.0787126585, 83, 262083, 1566343.6151819574, 83, 268097, 1561304.9457073899, 83, 259565, 1557963.2184367357, 83, 271972, 1578591.6655053673, 83, 259806, 1557187.851905362, 83, 258805, 1620799.7229977716, 83, 252342, 1555682.4606953238, 83, 
257455, 1554768.516034515, 84, 276069, 1684717.3288084979, 84, 261606, 1548669.065199192, 84, 262083, 1561892.6422400186, 84, 268097, 1560289.763084279, 84, 259565, 1550627.0044727563, 84, 271972, 1577571.3768728084, 84, 260107, 1554427.619342269, 84, 258805, 1615554.740911032, 84, 252342, 1554235.8356496773, 84, 
257455, 1552586.861454116, 85, 276069, 1677273.6994870116, 85, 261606, 1545263.566302454, 85, 262083, 1553108.37838116, 85, 268097, 1553426.8635344342, 85, 259565, 1546934.741976053, 85, 271972, 1576446.3979848868, 85, 260107, 1553132.1131342517, 85, 258805, 1614291.5475782226, 85, 252342, 1552257.8487661981, 85, 
257455, 1552625.1082738673, 86, 276069, 1673373.398093989, 86, 263395, 1561495.982323471, 86, 262083, 1549927.2104312018, 86, 268097, 1547600.8344210754, 86, 260061, 1540250.7135680816, 86, 271972, 1569687.2098852028, 86, 260107, 1552333.686874858, 86, 258805, 1611370.2847096126, 86, 252342, 1550376.782438921, 86, 
257455, 1546991.4365936527, 87, 276069, 1672403.513055768, 87, 263395, 1548992.4969633012, 87, 262083, 1545779.0223696292, 87, 268097, 1541699.8462253185, 87, 260061, 1538865.5080781085, 87, 271972, 1562978.090707406, 87, 258939, 1537353.9719800327, 87, 259393, 1610100.8152447417, 87, 252342, 1547416.9407519319, 87, 
257455, 1545909.7248077178, 88, 276069, 1666273.9783116055, 88, 264830, 1547955.1645075276, 88, 262083, 1534349.694631058, 88, 268097, 1541661.458475202, 88, 260061, 1537878.9240829456, 88, 271972, 1558442.5979556341, 88, 258939, 1536392.7696520765, 88, 259574, 1601655.8587334878, 88, 252342, 1546305.3816934365, 88, 
257455, 1543524.4449273502, 89, 276069, 1661853.8627846378, 89, 264830, 1545800.2250870029, 89, 262083, 1531236.9836640307, 89, 268097, 1538481.4723283916, 89, 260061, 1536605.9470028363, 89, 271972, 1552414.3175890015, 89, 259615, 1530897.0785762537, 89, 259179, 1592172.8393713543, 89, 252342, 1533343.3506368317, 89, 
256223, 1530158.6907039068, 90, 276069, 1658758.5575909214, 90, 264830, 1528732.3414219955, 90, 261679, 1520756.5262949618, 90, 268097, 1536331.8004744367, 90, 260061, 1535451.5895882642, 90, 271972, 1552475.3132674452, 90, 259615, 1530806.2770007362, 90, 259179, 1590448.262876871, 90, 252342, 1531768.1371316973, 90, 
255475, 1523312.1590598996, 91, 275679, 1642392.5415013514, 91, 264908, 1526475.018621361, 91, 262597, 1526065.7714589841, 91, 268097, 1535664.917242157, 91, 260061, 1524926.9623403589, 91, 271972, 1547802.569290574, 91, 259615, 1528020.2047538063, 91, 259179, 1587250.6387093344, 91, 252342, 1529696.7474068592, 91, 
255475, 1516563.5281513364, 92, 275679, 1634617.3271954998, 92, 264908, 1523505.8488507601, 92, 263599, 1526687.6133644378, 92, 268097, 1530958.2490464074, 92, 260061, 1521856.5791306545, 92, 271972, 1541872.0547525124, 92, 259615, 1522400.533015959, 92, 259005, 1583586.682831418, 92, 252342, 1525656.2436173426, 92, 
255475, 1514176.7358930323, 93, 275679, 1625819.8315370234, 93, 264908, 1518515.221821653, 93, 263599, 1523117.4676029584, 93, 268097, 1529779.3170714292, 93, 260061, 1518527.2151433541, 93, 271972, 1540962.0352650806, 93, 259615, 1517002.3373184986, 93, 259005, 1568975.21947411, 93, 252342, 1522287.960617107, 93, 
255475, 1513456.6770759067, 94, 275679, 1624178.2614391323, 94, 264908, 1516514.2810532283, 94, 263599, 1520756.624112799, 94, 267932, 1511349.4635664155, 94, 260061, 1513170.251099504, 94, 271972, 1536914.4649058606, 94, 261012, 1516307.162644127, 94, 259005, 1567364.4291769213, 94, 252342, 1518696.3325915819, 94, 
255475, 1511531.392590661, 95, 274790, 1614077.8925275877, 95, 264908, 1516106.4798844599, 95, 263599, 1519157.355162305, 95, 272202, 1561713.6915615096, 95, 260061, 1506792.5755596897, 95, 271972, 1536936.7797822873, 95, 261012, 1511517.5658768776, 95, 259005, 1559957.355935433, 95, 252342, 1511231.755580825, 95, 
255475, 1507514.9063638926, 96, 274790, 1612811.0555100166, 96, 264908, 1508508.4112893352, 96, 263599, 1518561.382124966, 96, 272202, 1557689.8792467846, 96, 259775, 1501198.6913878773, 96, 271316, 1531753.8745041487, 96, 261012, 1507164.6254070778, 96, 259005, 1557656.8793446987, 96, 252675, 1508548.2022749102, 96, 
255475, 1503579.755067034, 97, 273927, 1599017.119306914, 97, 264830, 1507631.5690683348, 97, 263599, 1514588.9587579286, 97, 272202, 1558718.9308874498, 97, 259775, 1499150.3369721659, 97, 271316, 1532114.738935365, 97, 261012, 1500064.5073058428, 97, 258665, 1555144.5940794977, 97, 251314, 1497693.9689914586, 97, 
255475, 1501068.9139689044, 98, 273927, 1594238.932008245, 98, 264830, 1503387.5058310335, 98, 263599, 1508867.420887765, 98, 272202, 1552720.9493951437, 98, 259775, 1498597.6343070748, 98, 271316, 1528716.6823506688, 98, 261012, 1499014.1410629656, 98, 258665, 1551116.5222747568, 98, 251314, 1492775.9240289528, 98, 
255475, 1494692.774729639, 99, 273927, 1585771.174978963, 99, 264830, 1499416.3768686429, 99, 263599, 1505713.6867072075, 99, 272246, 1552228.6922528895, 99, 259775, 1497420.053524896, 99, 271316, 1519213.1544468405, 99, 261012, 1496002.4914761675, 99, 258665, 1547564.9458353824, 99, 251739, 1496743.4866309287, 99, 
255475, 1492001.5180642395, 100, 273927, 1583516.57055881, 100, 264830, 1497277.5413761279, 100, 263599, 1504380.5157262243, 100, 272937, 1552215.3311217462, 100, 259125, 1490585.402425259, 100, 271972, 1520220.7871802622, 100, 261685, 1497293.222273735, 100, 258665, 1544362.905255974, 100, 251739, 1489114.6821780228, 100, 
255475, 1488816.5279944018, 101, 273927, 1579485.5370630831, 101, 264538, 1492235.9964574943, 101, 263599, 1501181.8778764508, 101, 272489, 1543601.4231530488, 101, 259125, 1487900.0344367833, 101, 271972, 1515278.339775333, 101, 261685, 1491913.9793959123, 101, 258665, 1538349.07776734, 101, 251739, 1481240.8727548197, 101, 
255475, 1480231.4865218522, 102, 273927, 1576446.0732575622, 102, 264538, 1486216.5226473128, 102, 263599, 1499344.461233951, 102, 272489, 1541286.0080558797, 102, 259125, 1482988.4005081528, 102, 273029, 1510756.4535998392, 102, 261626, 1478960.4521611745, 102, 258665, 1535605.3449921105, 102, 251739, 1480697.6521033924, 102, 
255475, 1471683.810952702, 103, 273927, 1575563.4864047717, 103, 264538, 1486272.8025588351, 103, 263599, 1495787.4517831912, 103, 272489, 1538937.4921381646, 103, 259125, 1481563.0896017023, 103, 273029, 1506306.0177137523, 103, 261626, 1474200.7896007865, 103, 258926, 1530354.2101715212, 103, 251739, 1479133.3823602472, 103, 
255475, 1467265.0228064058, 104, 273927, 1569691.7815180419, 104, 264538, 1485633.105502238, 104, 263599, 1491851.7845486524, 104, 272489, 1535752.1169831874, 104, 259125, 1479198.883007249, 104, 273029, 1503636.224050501, 104, 262275, 1472566.501928267, 104, 258926, 1523036.7301499168, 104, 251739, 1473261.9063242322, 104, 
255475, 1461841.2922151682, 105, 273927, 1560180.7001319285, 105, 264830, 1486188.802333007, 105, 263599, 1490887.8897278986, 105, 272489, 1530470.473092319, 105, 259125, 1473694.7805448303, 105, 273029, 1501064.737428859, 105, 263213, 1462917.6474702894, 105, 258926, 1519853.3291919054, 105, 251739, 1469085.9542998672, 105, 
255475, 1454539.267678884, 106, 271261, 1536927.615718546, 106, 264830, 1483441.8176348791, 106, 263599, 1489938.4182370466, 106, 273139, 1526114.6989427176, 106, 259125, 1469777.0293482172, 106, 273029, 1498795.373578536, 106, 262914, 1459365.5455493417, 106, 258926, 1516135.7503262274, 106, 251739, 1465752.3930895526, 106, 
255475, 1447200.1410353587, 107, 271261, 1533692.9681429223, 107, 264830, 1477787.708257721, 107, 263599, 1484443.6659983285, 107, 273139, 1522177.9839191441, 107, 259125, 1466126.2641107116, 107, 273029, 1494531.8715295403, 107, 262914, 1456429.4315094913, 107, 258926, 1514283.2562236092, 107, 251739, 1458235.6836228513, 107, 
255475, 1445060.8907015512, 108, 269420, 1511563.7055588758, 108, 264830, 1477286.586881043, 108, 263599, 1481596.5508258457, 108, 273139, 1518986.794082181, 108, 259125, 1459891.2860449476, 108, 273029, 1490904.8834299978, 108, 262914, 1455689.1972400113, 108, 258926, 1511940.1608558344, 108, 251739, 1457751.1341950924, 108, 
257980, 1446193.2554615915, 109, 269420, 1507449.8466093945, 109, 264830, 1474310.5131191988, 109, 262046, 1463818.192046208, 109, 273139, 1512194.4819667654, 109, 259125, 1457524.602959573, 109, 273029, 1488219.96564611, 109, 262914, 1452057.8681726055, 109, 258926, 1509994.435834506, 109, 251739, 1451264.3044625511, 109, 
257980, 1446558.2982858135, 110, 269420, 1506111.882654335, 110, 265056, 1471834.3987659104, 110, 259835, 1438841.7638597856, 110, 273139, 1511780.6921841244, 110, 259125, 1454739.014721044, 110, 273029, 1486888.888769912, 110, 262388, 1443365.169858611, 110, 258926, 1509248.5587486709, 110, 249889, 1435979.2921846625, 110, 
257980, 1444234.0537266803, 111, 269420, 1503123.2609825719, 111, 265426, 1472470.6851103022, 111, 259835, 1435663.9251832503, 111, 272221, 1501581.0796865234, 111, 257743, 1448215.5572196925, 111, 273046, 1486246.3066854293, 111, 262388, 1441498.5109027398, 111, 258926, 1507242.7928405348, 111, 250363, 1433961.3829512557, 111, 
257980, 1439887.7086343279, 112, 269129, 1499787.2508387195, 112, 265426, 1468841.9992239627, 112, 259835, 1435198.725741224, 112, 271036, 1491169.015898727, 112, 257743, 1435630.9895154918, 112, 273046, 1476397.9839073492, 112, 262292, 1440937.8040944466, 112, 258926, 1506037.26857486, 112, 250363, 1430430.8185756498, 112, 
257980, 1438543.4172093836, 113, 267598, 1481054.0633702597, 113, 265426, 1459917.7734301486, 113, 259835, 1432974.870592428, 113, 271201, 1487783.3469493873, 113, 257743, 1435221.6675542966, 113, 273046, 1473635.2278490826, 113, 262292, 1440314.7241849417, 113, 258926, 1496813.8954514205, 113, 250363, 1423719.4292278101, 113, 
258525, 1437547.2705462466, 114, 266210, 1465618.891990004, 114, 265426, 1457589.2369447842, 114, 259835, 1423564.2070211582, 114, 271201, 1487539.4420501327, 114, 257743, 1434867.357665013, 114, 273046, 1468184.3008875363, 114, 262292, 1438718.6660943783, 114, 253409, 1458740.0470236856, 114, 250363, 1422333.7918307285, 114, 
258525, 1431829.5973986762, 115, 266210, 1465156.0542832422, 115, 265426, 1456221.323853578, 115, 260414, 1423380.3152041617, 115, 271201, 1480844.0802832681, 115, 257200, 1421885.8788441226, 115, 273430, 1466292.6797405283, 115, 262292, 1437527.1400160552, 115, 253409, 1457508.7837956953, 115, 250363, 1419343.4566958935, 115, 
258525, 1428305.3475628055, 116, 266210, 1461631.0043114075, 116, 265426, 1454362.4509681785, 116, 260414, 1420566.6941270798, 116, 271201, 1479055.5731392687, 116, 257200, 1421051.4581635504, 116, 273430, 1465364.7437284463, 116, 262292, 1433502.9463079195, 116, 253409, 1455619.123628191, 116, 250793, 1411772.7351627904, 116, 
258525, 1425578.2568614287, 117, 266210, 1457809.3890348398, 117, 265426, 1451569.7385708194, 117, 260910, 1421130.4810093525, 117, 271201, 1479055.5731392687, 117, 257585, 1420589.3875056056, 117, 273430, 1467207.2004648158, 117, 262338, 1431872.7656625325, 117, 253042, 1451834.4064139707, 117, 250793, 1409877.0150843812, 117, 
258525, 1426306.3887937071, 118, 266210, 1454449.7323471657, 118, 265426, 1449966.686977903, 118, 260910, 1419269.7476842129, 118, 271201, 1479215.5242250871, 118, 256710, 1414567.0265069092, 118, 273430, 1466903.5804031626, 118, 262338, 1420676.9229071056, 118, 253042, 1449543.7083959957, 118, 250793, 1409400.6958551416, 118, 
258525, 1421041.1346371286, 119, 267427, 1457900.7163625732, 119, 265426, 1446412.8151543639, 119, 260910, 1417440.7389439181, 119, 268885, 1461376.6717794228, 119, 256710, 1410104.1662229472, 119, 273430, 1453043.045012639, 119, 263125, 1418721.7561124244, 119, 253042, 1438590.4729982226, 119, 251042, 1419882.6322719194, 119, 
258525, 1420217.3693347406, 120, 266959, 1455625.2798373909, 120, 265426, 1440963.673568929, 120, 260910, 1412747.0601246553, 120, 268885, 1457583.4686379957, 120, 256710, 1403736.3378427024, 120, 273430, 1452997.0875740105, 120, 263125, 1417391.946976269, 120, 253042, 1432217.936758964, 120, 251042, 1410142.37443427, 120, 
258525, 1415022.773967287, 121, 266959, 1454555.255381122, 121, 265426, 1432552.4875182332, 121, 260910, 1410287.1231323546, 121, 268885, 1455239.0245874492, 121, 256710, 1403868.5159131726, 121, 273430, 1451298.2905296874, 121, 263125, 1413513.1743046944, 121, 253042, 1430312.5402751355, 121, 251203, 1406863.8230094789, 121, 
258525, 1414396.080334985, 122, 266959, 1453739.0334082423, 122, 265426, 1431256.4391216526, 122, 260910, 1403959.7233263562, 122, 268885, 1452421.804790334, 122, 259713, 1427579.3109465418, 122, 273564, 1449838.9810143001, 122, 263125, 1404669.319035019, 122, 253042, 1428378.3985887521, 122, 251203, 1405457.8821353798, 122, 
258525, 1411779.7800591642, 123, 266959, 1446736.9628269689, 123, 265426, 1424442.0475959724, 123, 260910, 1402768.3145182743, 123, 268885, 1452414.938318049, 123, 259713, 1423636.5308435904, 123, 273861, 1444848.7503488956, 123, 263515, 1401507.405666538, 123, 253042, 1419119.1205875997, 123, 251203, 1399198.2680385183, 123, 
258525, 1411294.5520911878, 124, 266959, 1445602.397740419, 124, 266193, 1421709.0088052968, 124, 260910, 1401882.0429251376, 124, 268885, 1449143.4384737825, 124, 259713, 1418921.4710204573, 124, 273861, 1439523.2750219132, 124, 263515, 1391871.8785894269, 124, 253042, 1412643.8293122498, 124, 251203, 1396793.331739996, 124, 
258525, 1409675.1540333743, 125, 266959, 1443915.0350596067, 125, 266193, 1419952.2321307156, 125, 260910, 1396367.2349247085, 125, 268885, 1449273.7942920295, 125, 259713, 1418642.2124260543, 125, 273861, 1431294.782333894, 125, 263515, 1391112.930714548, 125, 253042, 1406101.1520189566, 125, 251203, 1391255.6957998145, 125, 
258525, 1406001.8249601668, 126, 266959, 1443426.5766754362, 126, 265510, 1411175.1217661896, 126, 260910, 1395299.571101931, 126, 269593, 1446953.8978533733, 126, 259713, 1417630.660497685, 126, 275702, 1428779.422899892, 126, 263515, 1384171.0858543918, 126, 253042, 1397452.51382541, 126, 251203, 1384892.7130619262, 126, 
259038, 1400936.4934458395, 127, 266959, 1443262.4211199842, 127, 265510, 1405040.6247260007, 127, 260910, 1389951.78512359, 127, 269593, 1439693.651710099, 127, 259713, 1412641.1661081738, 127, 275702, 1422436.0869578638, 127, 263515, 1382656.9139548438, 127, 253042, 1391680.7177704172, 127, 251203, 1375682.645414896, 127, 
259038, 1399326.78695212, 128, 266959, 1442224.9141986168, 128, 265510, 1399963.8991895064, 128, 260910, 1381836.1321369587, 128, 269593, 1434197.3062496094, 128, 260295, 1407897.1194772809, 128, 275702, 1419753.3858217688, 128, 263515, 1382340.8788729804, 128, 253042, 1388295.645632795, 128, 251203, 1374566.7510972542, 128, 
259038, 1395369.5722383242, 129, 266959, 1441618.2260550258, 129, 265510, 1393029.4630757605, 129, 261360, 1378952.5839377495, 129, 269593, 1432216.1182264287, 129, 260092, 1405290.6004869293, 129, 275702, 1417084.5473203221, 129, 263515, 1370636.5319103107, 129, 253042, 1384888.8974366311, 129, 251203, 1369388.003243334, 129, 
259038, 1393698.2163244914, 130, 266959, 1441989.7979723688, 130, 265510, 1389521.9194521152, 130, 261360, 1373390.662927905, 130, 269593, 1429562.6250948634, 130, 260092, 1402872.4654906741, 130, 275702, 1411251.7551941564, 130, 263515, 1368326.6405470876, 130, 253705, 1386048.7595426745, 130, 251203, 1366277.1845203293, 130, 
259038, 1381215.840304516, 131, 266959, 1437003.3131619354, 131, 265510, 1388145.251132814, 131, 261360, 1373635.4065438064, 131, 269593, 1428745.4846293544, 131, 260092, 1401958.4742590915, 131, 275702, 1406462.9801063852, 131, 263515, 1366605.1515568376, 131, 253705, 1377392.3697528162, 131, 251203, 1364140.5446759856, 131, 
259038, 1374740.850954477, 132, 266959, 1434707.6271099157, 132, 265510, 1389673.7472813546, 132, 261360, 1365766.8273822712, 132, 269593, 1428264.9802389434, 132, 260092, 1400632.0620104438, 132, 275702, 1403710.2036064165, 132, 263515, 1365684.11571771, 132, 253705, 1374067.6850051142, 132, 251203, 1363965.042952074, 132, 
259038, 1372366.2749929149, 133, 266959, 1433323.4762678258, 133, 265510, 1388419.1050533291, 133, 261360, 1365520.4960394886, 133, 269593, 1414518.670883026, 133, 260092, 1397304.3345142282, 133, 275702, 1403610.1987400346, 133, 263515, 1365505.9477858334, 133, 250105, 1358401.1415312442, 133, 251203, 1359901.8916418697, 133, 
259038, 1369964.144059094, 134, 266959, 1433092.646677513, 134, 265510, 1383940.3147441994, 134, 261035, 1361821.3587077544, 134, 268885, 1410193.5387493153, 134, 260092, 1397177.3249315573, 134, 275702, 1397274.2407424517, 134, 263515, 1355718.3817596564, 134, 250105, 1357395.4033978267, 134, 251203, 1349908.1672359046, 134, 
259038, 1367789.9395185604, 135, 266959, 1433044.6586982626, 135, 265746, 1382141.6570223107, 135, 261035, 1357499.8737330462, 135, 268885, 1408687.61531489, 135, 260092, 1393710.319426829, 135, 275702, 1396147.7698338868, 135, 263515, 1351346.2326919201, 135, 250105, 1353268.5970738982, 135, 251203, 1348971.289079084, 135, 
259038, 1367577.5841786452, 136, 266959, 1428775.8051393835, 136, 265853, 1379343.0065166377, 136, 261729, 1353151.3592745345, 136, 268885, 1403398.1673004797, 136, 260092, 1385845.9910703423, 136, 275702, 1395349.2452834097, 136, 263515, 1348791.8605871527, 136, 250105, 1351580.8879970396, 136, 251203, 1343485.872368701, 136, 
259583, 1366294.4299822978, 137, 266959, 1426493.174773211, 137, 265853, 1377516.4776067657, 137, 261729, 1347217.8128372787, 137, 268885, 1402601.7554901382, 137, 258874, 1381209.9974674527, 137, 275702, 1392764.4922053635, 137, 265471, 1355906.5562469652, 137, 251328, 1338465.5576111395, 137, 251203, 1343493.6061035083, 137, 
259583, 1364395.0901029403, 138, 266959, 1425280.4911186271, 138, 265853, 1376969.221766039, 138, 261957, 1348067.4862534595, 138, 268885, 1396102.4119310621, 138, 258874, 1379507.87507946, 138, 275702, 1383639.8947649954, 138, 265471, 1352917.5535807284, 138, 251328, 1336787.7575172689, 138, 252054, 1335347.1924276124, 138, 
259583, 1361732.2738434563, 139, 266959, 1426341.1480452109, 139, 265853, 1374752.4901032543, 139, 261957, 1343012.207413382, 139, 268885, 1393599.8086151532, 139, 258874, 1377474.959212285, 139, 275269, 1378003.894139783, 139, 266847, 1356073.2003200967, 139, 250975, 1336790.9873226995, 139, 252054, 1327329.4142908219, 139, 
259583, 1360023.9046402923, 140, 267534, 1426749.042926944, 140, 265853, 1374870.7116720472, 140, 261957, 1340509.9290575273, 140, 268885, 1388990.6668942438, 140, 259286, 1371854.2654127658, 140, 275269, 1376488.1773936935, 140, 266847, 1355408.7827093306, 140, 250975, 1336276.3096098306, 140, 252054, 1327295.7995745265, 140, 
259583, 1357477.0960365587, 141, 267534, 1422014.1008464773, 141, 265853, 1371839.326532502, 141, 261957, 1339454.6108817556, 141, 268885, 1384828.8071127643, 141, 259286, 1369571.8233031074, 141, 274775, 1371424.7550924309, 141, 266847, 1352967.7725651604, 141, 250975, 1335784.255029126, 141, 252054, 1322845.050677498, 141, 
259583, 1351783.124386756, 142, 267534, 1418336.071299994, 142, 265853, 1371554.457901868, 142, 261957, 1335584.6204245675, 142, 268885, 1379275.6272124718, 142, 259286, 1368546.636227641, 142, 274775, 1370907.7506538595, 142, 266847, 1350681.9814988212, 142, 250975, 1333993.0761960538, 142, 252054, 1319597.5117178932, 142, 
259583, 1350886.6603656362, 143, 267917, 1414474.2451334093, 143, 265853, 1368550.3176206069, 143, 261957, 1335241.1675877532, 143, 268885, 1378962.813824362, 143, 259286, 1365223.8777539355, 143, 274775, 1369765.3820151933, 143, 266847, 1350359.9125719205, 143, 250975, 1323153.0316465893, 143, 252054, 1318427.4326269508, 143, 
259583, 1350830.0551625902, 144, 267917, 1412562.487160761, 144, 265853, 1367753.6133988604, 144, 261957, 1332622.7674280466, 144, 268885, 1378808.693732287, 144, 259286, 1358809.8393395, 144, 275269, 1372018.4280552086, 144, 266847, 1351058.8764834506, 144, 250975, 1322305.9034673942, 144, 252054, 1317105.6259759741, 144, 
259583, 1349701.5965101882, 145, 267917, 1411949.0089883513, 145, 265853, 1367422.92680379, 145, 261957, 1331991.1163014115, 145, 268885, 1378918.1115404523, 145, 259286, 1358388.6353259177, 145, 275269, 1369618.6108081264, 145, 266847, 1348653.0567993834, 145, 250975, 1320910.7513329985, 145, 252054, 1315868.7746498275, 145, 
259583, 1349671.904232469, 146, 267917, 1402524.6283843776, 146, 265853, 1365204.7100251561, 146, 261957, 1327485.8721435429, 146, 268885, 1377456.31569421, 146, 259286, 1350228.2750289144, 146, 275702, 1366755.0356921721, 146, 266847, 1348439.1001325413, 146, 250975, 1320135.8501440755, 146, 252295, 1316562.4251215805, 146, 
259583, 1346360.8842852816, 147, 267917, 1393528.8495201434, 147, 265853, 1363881.8489030963, 147, 261957, 1327675.5967419099, 147, 268885, 1375725.0583696763, 147, 259286, 1349368.431320558, 147, 275702, 1368447.9429379478, 147, 266847, 1344406.7542451185, 147, 251328, 1317935.5693259668, 147, 252295, 1314496.059252463, 147, 
259583, 1344294.3305279794, 148, 267917, 1390089.3917795194, 148, 265853, 1360160.237788366, 148, 261957, 1325500.1879914429, 148, 269593, 1376254.7624750384, 148, 259286, 1344523.3441253484, 148, 275702, 1368223.8576850404, 148, 266847, 1345819.2829190174, 148, 251328, 1317558.069737339, 148, 252295, 1310515.6017540193, 148, 
259583, 1343129.9252379842, 149, 266990, 1383816.456263322, 149, 265853, 1357887.309916464, 149, 261957, 1323291.4304026286, 149, 269593, 1374911.4596200313, 149, 259286, 1339935.0935156266, 149, 275888, 1365122.1645120059, 149, 266847, 1342002.7571841097, 149, 251745, 1312198.37087029, 149, 252005, 1306636.978122337, 149, 
259583, 1340432.3363257346, 150, 266990, 1380899.1860021574, 150, 265853, 1347840.4444023196, 150, 261957, 1315849.0175176386, 150, 269593, 1372351.1245958786, 150, 259286, 1337046.0341136642, 150, 275888, 1359291.0485640275, 150, 266847, 1339697.6660229356, 150, 251745, 1308333.3414418995, 150, 252005, 1303462.401162776, 150, 
259583, 1337669.6481924774, 151, 266990, 1380443.815847592, 151, 265853, 1343976.6020779982, 151, 261957, 1312926.0513829212, 151, 269593, 1369648.4656847606, 151, 262063, 1332227.3940629598, 151, 275888, 1356085.4397852626, 151, 266847, 1340203.934091845, 151, 251745, 1307327.7050739666, 151, 252005, 1303178.0390347552, 151, 
259583, 1338616.2535702798, 152, 266110, 1376912.6428156546, 152, 265677, 1338699.2088457039, 152, 261957, 1312913.0357648775, 152, 269593, 1370960.0898329571, 152, 262063, 1327428.8667917084, 152, 275888, 1353162.1382908726, 152, 266847, 1338136.8947705694, 152, 251745, 1304307.046456912, 152, 252005, 1302469.5066491517, 152, 
259583, 1338349.3112401674, 153, 266110, 1376665.744512977, 153, 265677, 1336739.5575141495, 153, 261957, 1307016.7695268313, 153, 269480, 1367571.759179038, 153, 262424, 1328541.2192385509, 153, 275888, 1349035.1777803216, 153, 265903, 1334298.4694663729, 153, 251745, 1297283.6654535215, 153, 252005, 1301504.8542804339, 153, 
259583, 1336835.202432816, 154, 266110, 1376440.2223411724, 154, 265677, 1336040.3895860473, 154, 262242, 1299068.690302346, 154, 269480, 1362948.747005969, 154, 262424, 1328421.317655582, 154, 275888, 1347846.90208687, 154, 265903, 1335109.72352339, 154, 251745, 1297208.7530299607, 154, 252005, 1299402.3771467784, 154, 
259583, 1335038.9411688584, 155, 266110, 1375142.6623724033, 155, 265677, 1333116.023186586, 155, 262242, 1297016.531903566, 155, 269480, 1361640.8308551603, 155, 263236, 1328012.8223911969, 155, 272212, 1310491.7925364496, 155, 265903, 1332043.2260186921, 155, 251745, 1285996.02608417, 155, 251363, 1295366.3621312433, 155, 
259583, 1332598.718299494, 156, 266458, 1373074.851945984, 156, 265372, 1327617.3073526293, 156, 262242, 1295392.742622013, 156, 269480, 1362547.4713931556, 156, 263236, 1327345.4840043741, 156, 272543, 1309855.420528819, 156, 265961, 1331146.3678752563, 156, 251745, 1283703.8892113252, 156, 251363, 1293546.5578190116, 156, 
259583, 1331664.2778397556, 157, 266458, 1372766.1563923312, 157, 265372, 1324570.7778159336, 157, 262242, 1295235.3059530447, 157, 269480, 1362309.9896553122, 157, 263517, 1324482.2257188899, 157, 273672, 1312593.218967753, 157, 265961, 1330099.0329773684, 157, 251745, 1279713.2823996088, 157, 251363, 1291234.0781342417, 157, 
259583, 1330816.3093463022, 158, 266458, 1370826.414211634, 158, 265372, 1322922.3870973352, 158, 262242, 1294333.2485484378, 158, 269480, 1360790.8898017951, 158, 263517, 1321155.253067856, 158, 273672, 1312633.0071477136, 158, 265961, 1327368.000199595, 158, 251745, 1279538.690757175, 158, 251363, 1288714.8002279345, 158, 
259038, 1327916.3948191023, 159, 266458, 1370394.422771869, 159, 263603, 1309561.5545065168, 159, 262242, 1294717.5949306446, 159, 269480, 1358271.6083925215, 159, 265113, 1322247.56568148, 159, 273672, 1307748.0513098594, 159, 265961, 1325282.248875786, 159, 251745, 1278516.1028502688, 159, 251363, 1286081.6100378695, 159, 
259038, 1327610.2691629538, 160, 266458, 1369103.0210217382, 160, 263603, 1307439.4819610268, 160, 262242, 1291412.2422228884, 160, 269480, 1357086.393182716, 160, 265113, 1317095.0863037314, 160, 273672, 1307676.4737461344, 160, 265961, 1321807.419421176, 160, 251745, 1278362.2059157344, 160, 251363, 1285029.6231903709, 160, 
